"stim_id","twister","exp_cond","cb_cond","vowel","is_practice_trial"
"6328","mRtRrR mLtRiL iRtRrL","coda","thumb-L->ring-L; thumb-R->ring-R","thumb-R",FALSE
"6388","mRtRiL rLtRiR mLtRrR","coda","thumb-L->ring-L; thumb-R->ring-R","thumb-R",FALSE
"6456","mLtLmR iLtLrL iRtLrR","coda","thumb-L->ring-R; thumb-R->index-L","thumb-L",FALSE
"6428","rLtLrR mLtLiR iLtLmR","coda","thumb-L->ring-R; thumb-R->index-L","thumb-L",FALSE
"6472","mRtLmL iLtLiR rLtLrR","coda","thumb-L->ring-R; thumb-R->index-L","thumb-L",FALSE
"6479","iRtLmL mRtLrR rLtLiL","coda","thumb-L->ring-R; thumb-R->index-L","thumb-L",FALSE
"6543","rLtRiR mRtRiL mLtRrR","coda","thumb-L->ring-R; thumb-R->index-L","thumb-R",FALSE
"6532","mLtRmR rRtRiR rLtRiL","coda","thumb-L->ring-R; thumb-R->index-L","thumb-R",FALSE
"6567","mLtRiL rLtRmR rRtRiR","coda","thumb-L->ring-R; thumb-R->index-L","thumb-R",FALSE
"6549","mRtRmL iRtRiL rLtRrR","coda","thumb-L->ring-R; thumb-R->index-L","thumb-R",FALSE
"6676","iRtLrL mRtLiL mLtLrR","coda","thumb-L->ring-R; thumb-R->middle-L","thumb-L",FALSE
"6668","iRtLrR mRtLiL mLtLrL","coda","thumb-L->ring-R; thumb-R->middle-L","thumb-L",FALSE
"6659","mLtLrR iRtLrL mRtLiL","coda","thumb-L->ring-R; thumb-R->middle-L","thumb-L",FALSE
"6684","iLtLmL iRtLrR rLtLmR","coda","thumb-L->ring-R; thumb-R->middle-L","thumb-L",FALSE
"6778","rRtRmL iRtRiL mRtRrL","coda","thumb-L->ring-R; thumb-R->middle-L","thumb-R",FALSE
"6699","iLtRmL rLtRiR rRtRmR","coda","thumb-L->ring-R; thumb-R->middle-L","thumb-R",FALSE
"6773","rLtRmL iLtRiR mRtRrR","coda","thumb-L->ring-R; thumb-R->middle-L","thumb-R",FALSE
"6727","rRtRmL rLtRmR iLtRiR","coda","thumb-L->ring-R; thumb-R->middle-L","thumb-R",FALSE
"6802","iRtLrL mLtLrR mRtLiL","coda","thumb-L->ring-R; thumb-R->ring-L","thumb-L",FALSE
"6830","mLtLrR mRtLiR iLtLrL","coda","thumb-L->ring-R; thumb-R->ring-L","thumb-L",FALSE
"6833","iRtLiL rLtLmL mRtLrR","coda","thumb-L->ring-R; thumb-R->ring-L","thumb-L",FALSE
"6868","mLtLiR rLtLrR iLtLmR","coda","thumb-L->ring-R; thumb-R->ring-L","thumb-L",FALSE
"6930","iRtRrR mLtRmR iLtRrL","coda","thumb-L->ring-R; thumb-R->ring-L","thumb-R",FALSE
"6981","mRtRiL rRtRrL iRtRmL","coda","thumb-L->ring-R; thumb-R->ring-L","thumb-R",FALSE
"6973","mLtRmR iLtRrL rRtRiR","coda","thumb-L->ring-R; thumb-R->ring-L","thumb-R",FALSE
"6938","iRtRrR mRtRrL mLtRiL","coda","thumb-L->ring-R; thumb-R->ring-L","thumb-R",FALSE
"1","rLtLiR mLtLrR iLtLmR","onset","thumb-L->index-L; thumb-R->index-R","thumb-L",TRUE
"98","mLtRrL rRtRiL iRtRmR","onset","thumb-L->index-L; thumb-R->index-R","thumb-R",TRUE
"195","iRtLmR iLtLrR rLtLmL","onset","thumb-L->index-L; thumb-R->middle-R","thumb-L",TRUE
"292","mRtRrR iLtRmL rLtRiR","onset","thumb-L->index-L; thumb-R->middle-R","thumb-R",TRUE
"389","rLtLmL rRtLmR iLtLiR","onset","thumb-L->index-L; thumb-R->ring-R","thumb-L",TRUE
"486","rRtRmR rLtRiL mLtRiR","onset","thumb-L->index-L; thumb-R->ring-R","thumb-R",TRUE
"583","mLtLiL rLtLmR iRtLrR","onset","thumb-L->index-R; thumb-R->index-L","thumb-L",TRUE
"680","mLtRmR rLtRrR iLtRiR","onset","thumb-L->index-R; thumb-R->index-L","thumb-R",TRUE
"777","mRtLrL iRtLrR mLtLiL","onset","thumb-L->index-R; thumb-R->middle-L","thumb-L",TRUE
"874","iLtRiR rRtRrL mLtRmR","onset","thumb-L->index-R; thumb-R->middle-L","thumb-R",TRUE
"971","rRtLmR iRtLiL mLtLrL","onset","thumb-L->index-R; thumb-R->ring-L","thumb-L",TRUE
"1068","mLtRiL rLtRmR rRtRiR","onset","thumb-L->index-R; thumb-R->ring-L","thumb-R",TRUE
"1165","rLtLrR mLtLiL iRtLmR","onset","thumb-L->middle-L; thumb-R->index-R","thumb-L",TRUE
"1262","iRtRrR iLtRmR mLtRrL","onset","thumb-L->middle-L; thumb-R->index-R","thumb-R",TRUE
"1359","rRtLmR iLtLrL mLtLiR","onset","thumb-L->middle-L; thumb-R->middle-R","thumb-L",TRUE
"1456","iRtRrL mRtRiL mLtRrR","onset","thumb-L->middle-L; thumb-R->middle-R","thumb-R",TRUE
"1553","mLtLrR iRtLiL mRtLrL","onset","thumb-L->middle-L; thumb-R->ring-R","thumb-L",TRUE
"1650","mLtRiR rLtRiL rRtRmR","onset","thumb-L->middle-L; thumb-R->ring-R","thumb-R",TRUE
"1747","rRtLiR rLtLiL mRtLmL","onset","thumb-L->middle-R; thumb-R->index-L","thumb-L",TRUE
"1844","iLtRmL rRtRiR rLtRmR","onset","thumb-L->middle-R; thumb-R->index-L","thumb-R",TRUE
"1941","mRtLiR mLtLrR rLtLiL","onset","thumb-L->middle-R; thumb-R->middle-L","thumb-L",TRUE
"2038","mRtRiL mLtRrR iRtRrL","onset","thumb-L->middle-R; thumb-R->middle-L","thumb-R",TRUE
"2135","mRtLrR mLtLrL iRtLiL","onset","thumb-L->middle-R; thumb-R->ring-L","thumb-L",TRUE
"2232","rLtRmR iRtRiL rRtRmL","onset","thumb-L->middle-R; thumb-R->ring-L","thumb-R",TRUE
"2329","rLtLiL rRtLiR mRtLmL","onset","thumb-L->ring-L; thumb-R->index-R","thumb-L",TRUE
"2426","iLtRrL mLtRmR iRtRrR","onset","thumb-L->ring-L; thumb-R->index-R","thumb-R",TRUE
"2523","mRtLiL iRtLmL rLtLrR","onset","thumb-L->ring-L; thumb-R->middle-R","thumb-L",TRUE
"2620","rLtRmL rRtRiR mRtRiL","onset","thumb-L->ring-L; thumb-R->middle-R","thumb-R",TRUE
"2717","mRtLiR mLtLrR rLtLiL","onset","thumb-L->ring-L; thumb-R->ring-R","thumb-L",TRUE
"2814","rRtRmL iLtRmR rLtRiR","onset","thumb-L->ring-L; thumb-R->ring-R","thumb-R",TRUE
"2911","rRtLmR mLtLrL iRtLiL","onset","thumb-L->ring-R; thumb-R->index-L","thumb-L",TRUE
"3008","iLtRmR rRtRmL iRtRrL","onset","thumb-L->ring-R; thumb-R->index-L","thumb-R",TRUE
"3105","mRtLmL rRtLiR iLtLrL","onset","thumb-L->ring-R; thumb-R->middle-L","thumb-L",TRUE
"3202","mLtRmR iRtRrR rLtRiL","onset","thumb-L->ring-R; thumb-R->middle-L","thumb-R",TRUE
"3299","rRtLrL mLtLiR iLtLmR","onset","thumb-L->ring-R; thumb-R->ring-L","thumb-L",TRUE
"3396","rRtRiR rLtRmR mLtRiL","onset","thumb-L->ring-R; thumb-R->ring-L","thumb-R",TRUE
"3493","mLtLiL rRtLrL iRtLmR","coda","thumb-L->index-L; thumb-R->index-R","thumb-L",TRUE
"3590","rRtRmL mRtRrL iLtRiR","coda","thumb-L->index-L; thumb-R->index-R","thumb-R",TRUE
"3687","mRtLiR rLtLiL mLtLrR","coda","thumb-L->index-L; thumb-R->middle-R","thumb-L",TRUE
"3784","rLtRmR iLtRiR mLtRrR","coda","thumb-L->index-L; thumb-R->middle-R","thumb-R",TRUE
"3881","mRtLiR rLtLrR mLtLiL","coda","thumb-L->index-L; thumb-R->ring-R","thumb-L",TRUE
"3978","mLtRiL rLtRiR mRtRrR","coda","thumb-L->index-L; thumb-R->ring-R","thumb-R",TRUE
"4075","mLtLmR rRtLiR rLtLiL","coda","thumb-L->index-R; thumb-R->index-L","thumb-L",TRUE
"4172","mRtRrR rLtRmL iRtRiL","coda","thumb-L->index-R; thumb-R->index-L","thumb-R",TRUE
"4269","mRtLrL iLtLiR mLtLrR","coda","thumb-L->index-R; thumb-R->middle-L","thumb-L",TRUE
"4366","rRtRiR mRtRiL rLtRmL","coda","thumb-L->index-R; thumb-R->middle-L","thumb-R",TRUE
"4463","iLtLrR rLtLmR mLtLiR","coda","thumb-L->index-R; thumb-R->ring-L","thumb-L",TRUE
"4560","mLtRmR iLtRrR iRtRrL","coda","thumb-L->index-R; thumb-R->ring-L","thumb-R",TRUE
"4657","iLtLrR rLtLmL mRtLiR","coda","thumb-L->middle-L; thumb-R->index-R","thumb-L",TRUE
"4754","mLtRiL rRtRiR mRtRrL","coda","thumb-L->middle-L; thumb-R->index-R","thumb-R",TRUE
"4851","iLtLrL mRtLmL rRtLiR","coda","thumb-L->middle-L; thumb-R->middle-R","thumb-L",TRUE
"4948","mLtRrR iLtRiR rLtRmR","coda","thumb-L->middle-L; thumb-R->middle-R","thumb-R",TRUE
"5045","mRtLiL rRtLiR rLtLmL","coda","thumb-L->middle-L; thumb-R->ring-R","thumb-L",TRUE
"5142","iLtRrR mLtRiR rLtRmR","coda","thumb-L->middle-L; thumb-R->ring-R","thumb-R",TRUE
"5239","mLtLiL rRtLmR rLtLiR","coda","thumb-L->middle-R; thumb-R->index-L","thumb-L",TRUE
"5336","rLtRmR rRtRiL mLtRiR","coda","thumb-L->middle-R; thumb-R->index-L","thumb-R",TRUE
"5433","iLtLiR rRtLmL rLtLmR","coda","thumb-L->middle-R; thumb-R->middle-L","thumb-L",TRUE
"5530","rLtRmL mRtRrR iRtRiL","coda","thumb-L->middle-R; thumb-R->middle-L","thumb-R",TRUE
"5627","mLtLrL iRtLmR iLtLrR","coda","thumb-L->middle-R; thumb-R->ring-L","thumb-L",TRUE
"5724","mLtRiR rRtRrL iLtRmR","coda","thumb-L->middle-R; thumb-R->ring-L","thumb-R",TRUE
"5821","iRtLrR mRtLrL mLtLiL","coda","thumb-L->ring-L; thumb-R->index-R","thumb-L",TRUE
"5918","mRtRmL iLtRrR rLtRiR","coda","thumb-L->ring-L; thumb-R->index-R","thumb-R",TRUE
"6015","iLtLrR mRtLmL iRtLrL","coda","thumb-L->ring-L; thumb-R->middle-R","thumb-L",TRUE
"6112","rRtRmR rLtRiR mLtRiL","coda","thumb-L->ring-L; thumb-R->middle-R","thumb-R",TRUE
"6209","iRtLrL mLtLmR iLtLrR","coda","thumb-L->ring-L; thumb-R->ring-R","thumb-L",TRUE
"6306","mRtRmL iLtRrL iRtRrR","coda","thumb-L->ring-L; thumb-R->ring-R","thumb-R",TRUE
"6403","iRtLrR iLtLmL rLtLmR","coda","thumb-L->ring-R; thumb-R->index-L","thumb-L",TRUE
"6500","rLtRiL rRtRmL iRtRmR","coda","thumb-L->ring-R; thumb-R->index-L","thumb-R",TRUE
"6597","iLtLiR rLtLrR mRtLmL","coda","thumb-L->ring-R; thumb-R->middle-L","thumb-L",TRUE
"6694","rLtRrR mRtRiL iRtRmL","coda","thumb-L->ring-R; thumb-R->middle-L","thumb-R",TRUE
"6791","iRtLrR mLtLrL iLtLmR","coda","thumb-L->ring-R; thumb-R->ring-L","thumb-L",TRUE
"6888","iRtRrL mRtRiL mLtRrR","coda","thumb-L->ring-R; thumb-R->ring-L","thumb-R",TRUE
